response_id,customer_id,campaign_id,response_type,converted,response_date
R00528,C0349,CAM003,Opened,False,2024-03-21
R00529,C0539,CAM002,Opened,True,2024-02-21
R00530,C0660,CAM005,Converted,False,2024-06-04
R00531,C0223,CAM004,Converted,True,2024-04-03
R00532,C0665,CAM002,Clicked,True,2024-02-29
R00533,C0552,CAM003,Opened,False,2024-03-21
R00534,C0418,CAM004,Opened,True,2024-04-24
R00535,C0127,CAM001,Converted,False,2024-01-27
R00536,C0547,CAM001,Ignored,False,2024-02-07
R00537,C0720,CAM004,Converted,False,2024-04-12
R00538,C0806,CAM002,Ignored,False,2024-03-06
R00539,C0840,CAM005,Converted,False,2024-05-21
R00540,C0221,CAM001,Opened,False,2024-02-08
R00541,C0644,CAM002,Converted,False,2024-03-07
R00542,C0259,CAM005,Opened,True,2024-06-07
R00543,C0618,CAM002,Spam,True,2024-02-27
R00544,C0519,CAM001,Clicked,False,2024-01-27
R00545,C0555,CAM001,Ignored,False,2024-02-03
R00546,C0643,CAM001,Ignored,True,2024-01-23
R00547,C0754,CAM004,Spam,True,2024-04-14
R00548,C0704,CAM002,Ignored,False,2024-02-25
R00549,C0396,CAM004,Spam,False,2024-04-15
R00550,C0383,CAM003,Clicked,False,2024-03-07
R00551,C0034,CAM004,Converted,True,2024-04-08
R00552,C0609,CAM005,Clicked,True,2024-05-31
R00553,C0499,CAM005,Clicked,False,2024-05-23
R00554,C0342,CAM002,Ignored,False,2024-03-10
R00555,C0678,CAM003,Clicked,False,2024-03-22
R00556,C0827,CAM004,Spam,False,2024-04-08
R00557,C0870,CAM005,Ignored,False,2024-06-09
R00558,C0841,CAM004,Converted,False,2024-04-29
R00559,C0689,CAM004,Clicked,False,2024-04-13
R00560,C0185,CAM005,Converted,False,2024-06-16
R00561,C0246,CAM002,Opened,False,2024-03-09
R00562,C0960,CAM002,Spam,True,2024-03-07
R00563,C0886,CAM005,Ignored,False,2024-06-04
R00564,C0586,CAM004,Converted,False,2024-04-23
R00565,C0720,CAM005,Spam,True,2024-06-14
R00566,C0996,CAM002,Converted,True,2024-02-24
R00567,C0619,CAM004,Converted,False,2024-04-13
R00568,C0043,CAM001,Converted,True,2024-01-31
R00569,C0121,CAM004,Opened,False,2024-04-26
R00570,C0469,CAM003,Opened,False,2024-03-14
R00571,C0938,CAM004,Converted,True,2024-04-30
R00572,C0121,CAM004,Opened,False,2024-04-20
R00573,C0190,CAM004,Opened,False,2024-04-25
R00574,C0337,CAM005,Converted,True,2024-06-11
R00575,C0162,CAM005,Ignored,False,2024-06-09
R00576,C0338,CAM005,Clicked,True,2024-06-17
R00577,C0450,CAM003,Spam,False,2024-03-22
R00578,C0952,CAM004,Converted,False,2024-04-04
R00579,C0670,CAM005,Converted,False,2024-05-24
R00580,C0850,CAM003,Converted,False,2024-03-13
R00581,C0268,CAM001,Opened,False,2024-01-19
R00582,C0295,CAM002,Spam,False,2024-02-25
R00583,C0680,CAM001,Opened,False,2024-02-14
R00584,C0519,CAM003,Converted,False,2024-03-31
R00585,C0470,CAM002,Spam,False,2024-02-13
R00586,C0227,CAM005,Opened,False,2024-06-08
R00587,C0431,CAM001,Spam,False,2024-02-02
R00588,C0776,CAM003,Clicked,False,2024-03-17
R00589,C0067,CAM002,Opened,False,2024-02-29
R00590,C0167,CAM005,Spam,False,2024-06-10
R00591,C0064,CAM004,Spam,False,2024-04-13
R00592,C0830,CAM001,Converted,False,2024-01-22
R00593,C0904,CAM003,Ignored,True,2024-03-31
R00594,C0474,CAM002,Opened,False,2024-02-17
R00595,C0790,CAM001,Converted,False,2024-01-28
R00596,C0843,CAM004,Spam,False,2024-04-15
R00597,C0157,CAM001,Opened,False,2024-02-07
R00598,C0472,CAM005,Opened,True,2024-05-21
R00599,C0787,CAM004,Converted,True,2024-04-27
R00600,C0717,CAM005,Opened,True,2024-05-28
R00601,C0521,CAM005,Opened,False,2024-06-14
R00602,C0877,CAM001,Clicked,False,2024-01-31
R00603,C0014,CAM001,Clicked,False,2024-01-21
R00604,C0845,CAM002,Ignored,False,2024-03-10
R00605,C0412,CAM002,Clicked,False,2024-02-25
R00606,C0936,CAM005,Converted,True,2024-06-08
R00607,C0671,CAM005,Ignored,False,2024-05-25
R00608,C0531,CAM004,Spam,False,2024-05-01
R00609,C0628,CAM003,Converted,True,2024-03-19
R00610,C0239,CAM003,Converted,False,2024-03-14
R00611,C0284,CAM001,Converted,False,2024-02-13
R00612,C0214,CAM003,Clicked,False,2024-03-27
R00613,C0499,CAM003,Opened,False,2024-03-08
R00614,C0845,CAM003,Clicked,False,2024-03-24
R00615,C0603,CAM003,Converted,False,2024-03-07
R00616,C0101,CAM002,Spam,False,2024-02-14
R00617,C0162,CAM004,Opened,False,2024-04-02
R00618,C0374,CAM003,Opened,False,2024-03-28
R00619,C0799,CAM002,Ignored,False,2024-02-16
R00620,C0225,CAM005,Ignored,False,2024-05-22
R00621,C0719,CAM001,Converted,False,2024-01-29
R00622,C0633,CAM002,Converted,False,2024-02-15
R00623,C0241,CAM004,Clicked,True,2024-04-05
R00624,C0562,CAM002,Converted,False,2024-03-04
R00625,C0850,CAM003,Ignored,False,2024-03-29
R00626,C0771,CAM004,Ignored,False,2024-04-26
R00627,C0613,CAM004,Spam,False,2024-04-07
R00628,C0703,CAM005,Ignored,False,2024-06-12
R00629,C0407,CAM005,Converted,False,2024-05-24
R00630,C0121,CAM002,Clicked,False,2024-02-23
R00631,C0026,CAM001,Converted,True,2024-02-13
R00632,C0137,CAM004,Clicked,False,2024-04-11
R00633,C0323,CAM002,Spam,False,2024-02-18
R00634,C0239,CAM005,Ignored,False,2024-06-03
R00635,C0681,CAM004,Opened,True,2024-04-15
R00636,C0795,CAM003,Spam,False,2024-03-20
R00637,C0232,CAM001,Clicked,False,2024-02-06
R00638,C0341,CAM004,Opened,True,2024-04-24
R00639,C0602,CAM005,Opened,False,2024-06-01
R00640,C0385,CAM003,Opened,True,2024-04-04
R00641,C0191,CAM002,Converted,True,2024-03-01
R00642,C0163,CAM004,Opened,False,2024-04-06
R00643,C0778,CAM004,Converted,False,2024-04-14
R00644,C0737,CAM001,Opened,False,2024-01-25
R00645,C0976,CAM004,Ignored,False,2024-04-07
R00646,C0375,CAM001,Converted,False,2024-01-19
R00647,C0605,CAM003,Clicked,False,2024-03-16
R00648,C0636,CAM005,Converted,False,2024-06-06
R00649,C0701,CAM003,Opened,False,2024-03-27
R00650,C0448,CAM003,Spam,False,2024-03-13
R00651,C0469,CAM003,Clicked,True,2024-03-13
R00652,C0725,CAM001,Converted,False,2024-02-10
R00653,C0992,CAM005,Spam,False,2024-06-19
R00654,C0635,CAM002,Ignored,False,2024-03-08
R00655,C0374,CAM005,Opened,True,2024-05-24
R00656,C0603,CAM003,Ignored,False,2024-03-17
R00657,C0018,CAM001,Spam,True,2024-01-21
R00658,C0084,CAM001,Spam,True,2024-01-28
R00659,C0260,CAM004,Opened,False,2024-04-11
R00660,C0466,CAM005,Spam,True,2024-06-19
R00661,C0340,CAM004,Spam,False,2024-04-24
R00662,C0554,CAM004,Ignored,False,2024-05-01
R00663,C0034,CAM004,Converted,False,2024-04-29
R00664,C0735,CAM005,Converted,False,2024-05-22
R00665,C0916,CAM003,Opened,True,2024-03-17
R00666,C0924,CAM003,Spam,False,2024-03-30
R00667,C0707,CAM001,Opened,False,2024-01-27
R00668,C0754,CAM005,Spam,False,2024-06-18
R00669,C0840,CAM003,Clicked,True,2024-03-08
R00670,C0888,CAM002,Ignored,True,2024-03-06
R00671,C0351,CAM005,Opened,False,2024-06-10
R00672,C0422,CAM005,Converted,False,2024-06-05
R00673,C0680,CAM003,Converted,True,2024-03-14
R00674,C0546,CAM004,Converted,False,2024-04-23
R00675,C0147,CAM004,Converted,True,2024-04-24
R00676,C0934,CAM002,Clicked,False,2024-03-07
R00677,C0857,CAM001,Converted,False,2024-01-24
R00678,C0398,CAM001,Opened,False,2024-01-19
R00679,C0877,CAM001,Clicked,False,2024-01-19
R00680,C0017,CAM004,Spam,False,2024-04-21
R00681,C0364,CAM001,Spam,True,2024-02-11
R00682,C0362,CAM002,Clicked,False,2024-02-19
R00683,C0330,CAM004,Spam,False,2024-04-11
R00684,C0658,CAM001,Opened,False,2024-02-05
R00685,C0296,CAM001,Opened,False,2024-02-01
R00686,C0406,CAM004,Opened,False,2024-04-09
R00687,C0736,CAM002,Ignored,False,2024-02-11
R00688,C0908,CAM005,Opened,False,2024-06-09
R00689,C0615,CAM005,Opened,False,2024-06-06
R00690,C0312,CAM002,Clicked,True,2024-02-17
R00691,C0002,CAM001,Opened,False,2024-01-26
R00692,C0128,CAM005,Opened,False,2024-06-12
R00693,C0195,CAM001,Clicked,False,2024-02-07
R00694,C0370,CAM003,Converted,False,2024-03-29
R00695,C0338,CAM005,Clicked,False,2024-05-22
R00696,C0877,CAM001,Opened,False,2024-01-18
R00697,C0962,CAM004,Converted,False,2024-04-11
R00698,C0158,CAM004,Opened,True,2024-04-22
R00699,C0591,CAM001,Converted,False,2024-01-25
R00700,C0088,CAM002,Ignored,False,2024-03-06
R00701,C0698,CAM002,Ignored,True,2024-03-04
R00702,C0602,CAM005,Clicked,False,2024-06-02
R00703,C0896,CAM004,Spam,False,2024-04-10
R00704,C0345,CAM004,Ignored,False,2024-04-28
R00705,C0408,CAM005,Spam,False,2024-05-31
R00706,C0190,CAM005,Spam,True,2024-05-21
R00707,C0640,CAM002,Ignored,True,2024-02-13
R00708,C0867,CAM005,Ignored,False,2024-06-11
R00709,C0303,CAM002,Converted,False,2024-02-14
R00710,C0777,CAM005,Spam,False,2024-06-17
R00711,C0333,CAM001,Spam,True,2024-01-25
R00712,C0603,CAM005,Clicked,False,2024-05-30
R00713,C0180,CAM004,Converted,False,2024-04-26
R00714,C0437,CAM004,Ignored,True,2024-04-10
R00715,C0602,CAM003,Spam,False,2024-04-03
R00716,C0580,CAM003,Clicked,True,2024-04-03
R00717,C0872,CAM004,Converted,False,2024-04-02
R00718,C0311,CAM004,Spam,False,2024-04-30
R00719,C0067,CAM004,Clicked,False,2024-04-05
R00720,C0499,CAM003,Spam,False,2024-03-27
R00721,C0702,CAM001,Ignored,False,2024-02-09
R00722,C0868,CAM003,Opened,True,2024-03-18
R00723,C0974,CAM004,Spam,True,2024-04-12
R00724,C0315,CAM005,Opened,True,2024-06-18
R00725,C0921,CAM001,Ignored,False,2024-02-05
R00726,C0021,CAM001,Spam,False,2024-01-31
R00727,C0690,CAM002,Spam,False,2024-03-11
R00728,C0662,CAM003,Spam,True,2024-03-19
R00729,C0454,CAM002,Clicked,False,2024-02-17
R00730,C0082,CAM001,Clicked,False,2024-01-29
R00731,C0044,CAM004,Clicked,False,2024-04-07
R00732,C0036,CAM001,Clicked,False,2024-01-18
R00733,C0171,CAM002,Opened,True,2024-02-19
R00734,C0929,CAM002,Ignored,False,2024-03-01
R00735,C0542,CAM003,Spam,False,2024-03-21
R00736,C0653,CAM005,Clicked,False,2024-05-22
R00737,C0156,CAM004,Clicked,False,2024-04-28
R00738,C0574,CAM001,Converted,True,2024-02-12
R00739,C0101,CAM002,Converted,False,2024-02-11
R00740,C0891,CAM002,Opened,True,2024-03-09
R00741,C0301,CAM003,Spam,False,2024-03-30
R00742,C0253,CAM005,Ignored,False,2024-06-14
R00743,C0703,CAM002,Ignored,True,2024-03-10
R00744,C0294,CAM003,Clicked,False,2024-03-06
R00745,C0861,CAM002,Opened,True,2024-03-04
R00746,C0885,CAM001,Converted,False,2024-02-06
R00747,C0222,CAM005,Opened,False,2024-06-10
R00748,C0745,CAM004,Ignored,False,2024-04-17
R00749,C0190,CAM005,Opened,False,2024-05-25
R00750,C0159,CAM002,Opened,True,2024-03-03
R00751,C0057,CAM001,Ignored,False,2024-02-01
R00752,C0177,CAM001,Clicked,False,2024-02-02
R00753,C0507,CAM004,Spam,False,2024-04-22
R00754,C0131,CAM005,Spam,False,2024-06-15
R00755,C0947,CAM005,Ignored,False,2024-05-27
R00756,C0040,CAM005,Clicked,True,2024-06-08
R00757,C0657,CAM002,Clicked,False,2024-02-19
R00758,C0469,CAM005,Converted,False,2024-06-05
R00759,C0825,CAM001,Ignored,False,2024-01-24
R00760,C0337,CAM003,Opened,True,2024-03-11
R00761,C0637,CAM002,Ignored,False,2024-03-10
R00762,C0297,CAM002,Ignored,True,2024-03-11
R00763,C0259,CAM005,Clicked,False,2024-05-22
R00764,C0110,CAM002,Spam,True,2024-02-18
R00765,C0887,CAM002,Converted,False,2024-02-28
R00766,C0854,CAM001,Clicked,False,2024-01-25
R00767,C0454,CAM001,Ignored,True,2024-02-08
R00768,C0319,CAM005,Spam,False,2024-06-10
R00769,C0894,CAM002,Spam,False,2024-03-03
R00770,C0442,CAM003,Converted,False,2024-03-30
R00771,C0052,CAM005,Clicked,False,2024-06-12
R00772,C0718,CAM003,Clicked,True,2024-03-16
R00773,C0682,CAM002,Ignored,False,2024-02-15
R00774,C0239,CAM003,Converted,True,2024-03-19
R00775,C0611,CAM003,Converted,True,2024-03-29
R00776,C0848,CAM001,Opened,False,2024-02-10
R00777,C0245,CAM004,Converted,False,2024-04-18
R00778,C0462,CAM001,Opened,False,2024-02-14
R00779,C0119,CAM001,Spam,False,2024-01-26
R00780,C0975,CAM003,Spam,False,2024-03-16
R00781,C0993,CAM001,Spam,False,2024-01-19
R00782,C0245,CAM004,Ignored,False,2024-04-09
R00783,C0900,CAM002,Ignored,True,2024-03-01
R00784,C0345,CAM004,Converted,False,2024-04-20
R00785,C0443,CAM003,Spam,False,2024-03-22
R00786,C0365,CAM001,Spam,False,2024-01-25
R00787,C0629,CAM002,Converted,False,2024-03-03
R00788,C0263,CAM001,Clicked,False,2024-02-02
R00789,C0562,CAM004,Opened,False,2024-04-02
R00790,C0970,CAM003,Opened,False,2024-03-06
R00791,C0482,CAM003,Converted,True,2024-03-22
R00792,C0122,CAM002,Clicked,False,2024-02-23
R00793,C0977,CAM001,Spam,True,2024-01-26
R00794,C0266,CAM002,Opened,True,2024-02-29
R00795,C0873,CAM001,Opened,False,2024-01-19
R00796,C0584,CAM001,Ignored,True,2024-02-07
R00797,C0576,CAM001,Converted,False,2024-02-07
R00798,C0071,CAM004,Clicked,False,2024-04-23
R00799,C0091,CAM002,Ignored,False,2024-03-02
R00800,C0523,CAM004,Converted,False,2024-04-20
R00801,C0936,CAM005,Spam,False,2024-05-25
R00802,C0383,CAM003,Opened,False,2024-04-02
R00803,C0016,CAM004,Opened,False,2024-04-16
R00804,C0984,CAM002,Opened,True,2024-02-21
R00805,C0431,CAM001,Ignored,True,2024-02-14
R00806,C0540,CAM003,Clicked,False,2024-03-16
R00807,C0824,CAM005,Converted,False,2024-06-11
R00808,C0950,CAM003,Ignored,False,2024-03-12
R00809,C0277,CAM001,Converted,False,2024-01-20
R00810,C0724,CAM003,Converted,False,2024-03-23
R00811,C0106,CAM002,Opened,True,2024-02-13
R00812,C0043,CAM001,Spam,False,2024-01-30
R00813,C0157,CAM002,Converted,True,2024-03-11
R00814,C0841,CAM004,Clicked,False,2024-04-22
R00815,C0529,CAM002,Converted,True,2024-03-07
R00816,C0487,CAM004,Spam,False,2024-04-20
R00817,C0873,CAM001,Converted,False,2024-01-28
R00818,C0835,CAM004,Converted,False,2024-04-21
R00819,C0217,CAM005,Opened,False,2024-05-25
R00820,C0156,CAM001,Ignored,False,2024-01-21
R00821,C0944,CAM003,Spam,False,2024-03-19
R00822,C0442,CAM002,Opened,True,2024-03-05
R00823,C0429,CAM003,Converted,True,2024-03-12
R00824,C0597,CAM002,Ignored,False,2024-02-29
R00825,C0628,CAM004,Spam,False,2024-04-12
R00826,C0479,CAM005,Converted,False,2024-06-02
R00827,C0547,CAM001,Spam,False,2024-01-31
R00828,C0358,CAM005,Converted,False,2024-06-11
R00829,C0695,CAM001,Spam,False,2024-02-05
R00830,C0190,CAM003,Ignored,False,2024-03-18
R00831,C0280,CAM004,Opened,False,2024-04-23
R00832,C0679,CAM002,Spam,False,2024-02-19
R00833,C0981,CAM001,Converted,False,2024-01-22
R00834,C0371,CAM004,Spam,True,2024-04-26
R00835,C0181,CAM001,Converted,False,2024-02-14
R00836,C0978,CAM004,Clicked,False,2024-04-10
R00837,C0966,CAM004,Ignored,False,2024-04-20
R00838,C0093,CAM004,Converted,False,2024-04-12
R00839,C0432,CAM003,Opened,False,2024-03-06
R00840,C0367,CAM003,Opened,True,2024-03-10
R00841,C0354,CAM002,Opened,True,2024-03-03
R00842,C0636,CAM002,Converted,True,2024-02-27
R00843,C0567,CAM005,Opened,False,2024-06-15
R00844,C0044,CAM001,Opened,False,2024-02-01
R00845,C0515,CAM004,Clicked,False,2024-04-13
R00846,C0744,CAM002,Clicked,False,2024-02-26
R00847,C0626,CAM001,Converted,False,2024-01-21
R00848,C0703,CAM003,Spam,False,2024-03-30
R00849,C0713,CAM002,Converted,False,2024-02-23
R00850,C0367,CAM005,Ignored,False,2024-05-31
R00851,C0221,CAM001,Opened,False,2024-02-07
R00852,C0927,CAM002,Spam,False,2024-03-04
R00853,C0915,CAM005,Spam,False,2024-06-14
R00854,C0572,CAM001,Spam,False,2024-02-07
R00855,C0744,CAM004,Opened,False,2024-04-17
R00856,C0594,CAM004,Clicked,True,2024-04-09
R00857,C0678,CAM004,Clicked,False,2024-04-08
R00858,C0484,CAM001,Ignored,False,2024-01-31
R00859,C0504,CAM005,Converted,True,2024-05-28
R00860,C0261,CAM005,Opened,False,2024-05-30
R00861,C0008,CAM001,Clicked,False,2024-02-07
R00862,C0586,CAM003,Ignored,False,2024-03-22
R00863,C0335,CAM004,Opened,False,2024-04-13
R00864,C0624,CAM005,Opened,False,2024-06-03
R00865,C0192,CAM005,Ignored,False,2024-06-19
R00866,C0571,CAM001,Clicked,False,2024-01-20
R00867,C0610,CAM002,Spam,False,2024-02-15
R00868,C0923,CAM004,Converted,False,2024-04-02
R00869,C0743,CAM004,Clicked,False,2024-04-06
R00870,C0944,CAM002,Spam,False,2024-02-16
R00871,C0483,CAM002,Clicked,False,2024-02-22
R00872,C0347,CAM004,Converted,False,2024-04-21
R00873,C0024,CAM001,Ignored,False,2024-01-22
R00874,C0655,CAM003,Ignored,False,2024-03-19
R00875,C0129,CAM004,Ignored,True,2024-04-18
R00876,C0607,CAM005,Ignored,False,2024-06-03
R00877,C0004,CAM004,Clicked,True,2024-04-16
R00878,C0990,CAM005,Opened,False,2024-06-14
R00879,C0714,CAM003,Ignored,False,2024-03-23
R00880,C0366,CAM005,Opened,True,2024-06-07
R00881,C0090,CAM004,Ignored,False,2024-04-14
R00882,C0706,CAM005,Opened,False,2024-06-14
R00883,C0544,CAM001,Opened,False,2024-01-19
R00884,C0117,CAM005,Spam,True,2024-05-21
R00885,C0924,CAM002,Converted,False,2024-03-03
R00886,C0993,CAM001,Ignored,False,2024-01-24
R00887,C0620,CAM003,Converted,True,2024-03-12
R00888,C0219,CAM004,Converted,False,2024-04-19
R00889,C0662,CAM005,Ignored,False,2024-06-15
R00890,C0250,CAM005,Clicked,True,2024-06-19
R00891,C0797,CAM003,Ignored,False,2024-03-20
R00892,C0288,CAM001,Clicked,False,2024-01-23
R00893,C0707,CAM002,Clicked,False,2024-03-09
R00894,C0943,CAM002,Converted,False,2024-03-04
R00895,C0876,CAM003,Spam,False,2024-03-09
R00896,C0113,CAM005,Clicked,False,2024-05-26
R00897,C0284,CAM003,Converted,True,2024-04-03
R00898,C0396,CAM004,Ignored,False,2024-04-03
R00899,C0511,CAM005,Opened,False,2024-05-30
R00900,C0750,CAM002,Converted,False,2024-02-19
R00901,C0773,CAM001,Converted,False,2024-02-04
R00902,C0128,CAM001,Clicked,False,2024-01-29
R00903,C0144,CAM003,Converted,True,2024-03-24
R00904,C0582,CAM004,Converted,False,2024-04-15
R00905,C0609,CAM003,Ignored,False,2024-03-29
R00906,C0106,CAM002,Converted,False,2024-02-13
R00907,C0068,CAM002,Clicked,False,2024-03-05
R00908,C0430,CAM003,Converted,False,2024-03-25
R00909,C0130,CAM004,Converted,False,2024-04-18
R00910,C0587,CAM003,Ignored,False,2024-03-25
R00911,C0260,CAM002,Opened,False,2024-02-25
R00912,C0360,CAM003,Spam,False,2024-03-25
R00913,C0860,CAM001,Spam,True,2024-02-10
R00914,C0705,CAM001,Clicked,True,2024-01-29
R00915,C0183,CAM004,Converted,True,2024-04-12
R00916,C0736,CAM003,Clicked,False,2024-03-14
R00917,C0295,CAM002,Clicked,True,2024-02-15
R00918,C0918,CAM004,Ignored,False,2024-04-16
R00919,C0779,CAM005,Spam,False,2024-06-15
R00920,C0404,CAM001,Spam,False,2024-02-03
R00921,C0833,CAM004,Spam,False,2024-04-20
R00922,C0992,CAM005,Clicked,True,2024-06-13
R00923,C0987,CAM005,Opened,True,2024-06-14
R00924,C0689,CAM003,Ignored,False,2024-03-06
R00925,C0593,CAM002,Clicked,False,2024-02-25
R00926,C0159,CAM002,Opened,False,2024-02-20
R00927,C0379,CAM001,Clicked,False,2024-02-03
R00928,C0910,CAM003,Converted,False,2024-03-15
R00929,C0748,CAM004,Converted,False,2024-04-29
R00930,C0642,CAM002,Clicked,True,2024-03-01
R00931,C0918,CAM004,Converted,False,2024-04-03
R00932,C0569,CAM003,Clicked,True,2024-04-03
R00933,C0889,CAM005,Ignored,False,2024-06-05
R00934,C0118,CAM004,Spam,False,2024-04-23
R00935,C0483,CAM005,Clicked,False,2024-06-15
R00936,C0034,CAM004,Spam,False,2024-04-05
R00937,C0673,CAM002,Spam,True,2024-02-26
R00938,C0096,CAM004,Converted,False,2024-04-22
R00939,C0736,CAM005,Converted,False,2024-05-25
R00940,C0529,CAM002,Clicked,False,2024-02-24
R00941,C0439,CAM001,Clicked,False,2024-01-30
R00942,C0609,CAM005,Clicked,False,2024-06-13
R00943,C0175,CAM004,Opened,False,2024-04-15
R00944,C0914,CAM001,Spam,False,2024-01-31
R00945,C0335,CAM001,Opened,False,2024-01-16
R00946,C0940,CAM001,Opened,True,2024-01-27
R00947,C0891,CAM002,Clicked,True,2024-02-23
R00948,C0934,CAM001,Opened,False,2024-02-08
R00949,C0939,CAM002,Spam,True,2024-02-25
R00950,C0689,CAM004,Converted,True,2024-04-06
R00951,C0438,CAM004,Ignored,False,2024-04-07
R00952,C0112,CAM001,Spam,True,2024-01-26
R00953,C0351,CAM001,Converted,True,2024-01-27
R00954,C0406,CAM004,Ignored,True,2024-04-16
R00955,C0777,CAM005,Converted,False,2024-06-14
R00956,C0428,CAM004,Spam,False,2024-04-12
R00957,C0671,CAM005,Spam,False,2024-06-15
R00958,C0682,CAM002,Spam,True,2024-02-27
R00959,C0662,CAM005,Ignored,False,2024-06-12
R00960,C0402,CAM003,Opened,False,2024-03-31
R00961,C0195,CAM001,Spam,False,2024-01-26
R00962,C0010,CAM002,Clicked,True,2024-02-27
R00963,C0740,CAM002,Converted,False,2024-02-12
R00964,C0208,CAM001,Opened,False,2024-01-27
R00965,C0458,CAM002,Spam,False,2024-02-24
R00966,C0198,CAM005,Clicked,True,2024-06-14
R00967,C0289,CAM002,Clicked,True,2024-02-28
R00968,C0039,CAM001,Clicked,False,2024-02-11
R00969,C0268,CAM001,Ignored,False,2024-02-14
R00970,C0285,CAM001,Spam,False,2024-02-11
R00971,C0170,CAM004,Spam,False,2024-04-25
R00972,C0907,CAM005,Opened,True,2024-06-05
R00973,C0940,CAM001,Converted,True,2024-02-13
R00974,C0398,CAM001,Spam,False,2024-02-11
R00975,C0961,CAM003,Spam,True,2024-03-19
R00976,C0932,CAM003,Converted,False,2024-03-12
R00977,C0626,CAM004,Opened,False,2024-05-01
R00978,C0809,CAM001,Converted,True,2024-02-02
R00979,C0262,CAM001,Converted,False,2024-01-17
R00980,C0459,CAM003,Ignored,False,2024-04-04
R00981,C0772,CAM005,Ignored,False,2024-05-28
R00982,C0379,CAM001,Converted,False,2024-01-26
R00983,C0375,CAM001,Opened,False,2024-01-27
R00984,C0457,CAM005,Spam,True,2024-06-12
R00985,C0684,CAM003,Opened,False,2024-03-23
R00986,C0953,CAM004,Ignored,False,2024-04-12
R00987,C0627,CAM003,Converted,True,2024-03-16
R00988,C0233,CAM001,Converted,False,2024-02-10
R00989,C0296,CAM003,Clicked,True,2024-03-06
R00990,C0619,CAM004,Ignored,True,2024-04-27
R00991,C0148,CAM005,Ignored,True,2024-06-04
R00992,C0873,CAM001,Opened,True,2024-01-28
R00993,C0416,CAM004,Opened,True,2024-04-26
R00994,C0369,CAM005,Converted,False,2024-06-10
R00995,C0318,CAM005,Ignored,False,2024-06-10
R00996,C0219,CAM004,Ignored,True,2024-04-23
R00997,C0436,CAM004,Ignored,True,2024-04-28
R00998,C0522,CAM004,Spam,True,2024-04-22
R00999,C0223,CAM004,Opened,True,2024-04-17
R01000,C0401,CAM004,Opened,False,2024-04-21
R01001,C0589,CAM003,Ignored,False,2024-03-25
R01002,C0778,CAM003,Ignored,True,2024-03-26
R01003,C0196,CAM004,Spam,False,2024-04-22
R01004,C0100,CAM005,Converted,False,2024-05-28
R01005,C0516,CAM003,Converted,True,2024-03-15
R01006,C0142,CAM004,Ignored,True,2024-04-13
R01007,C0216,CAM005,Converted,False,2024-05-24
R01008,C0793,CAM001,Ignored,False,2024-01-23
R01009,C0355,CAM001,Clicked,False,2024-01-25
R01010,C0200,CAM003,Spam,False,2024-04-02
R01011,C0850,CAM005,Clicked,False,2024-06-02
R01012,C0986,CAM002,Opened,True,2024-02-12
R01013,C0796,CAM002,Spam,True,2024-03-11
